,chr,start,end,strand,gene_id,gene_type,gene_name
355,chr1,26281328,26318363,-,ENSG00000158062.21,protein_coding,UBXN11
356,chr1,26317958,26320523,+,ENSG00000169442.9,protein_coding,CD52
357,chr1,26321698,26360080,-,ENSG00000176092.17,protein_coding,CRYBG2
358,chr1,26361634,26374522,-,ENSG00000176083.18,protein_coding,ZNF683
359,chr1,26410817,26429728,+,ENSG00000131914.11,protein_coding,LIN28A
360,chr1,26432282,26471306,+,ENSG00000117682.18,protein_coding,DHDDS
361,chr1,26472440,26476642,+,ENSG00000198830.11,protein_coding,HMGN2
362,chr1,26529761,26575030,+,ENSG00000117676.14,protein_coding,RPS6KA1
363,chr1,26693236,26782104,+,ENSG00000117713.21,protein_coding,ARID1A
364,chr1,26787054,26800659,+,ENSG00000060642.12,protein_coding,PIGV
365,chr1,26826688,26857604,+,ENSG00000204160.12,protein_coding,ZDHHC18
366,chr1,26863149,26864456,+,ENSG00000175793.12,protein_coding,SFN
367,chr1,26876132,26890283,-,ENSG00000142751.15,protein_coding,GPN2
368,chr1,26890488,26900467,-,ENSG00000198746.13,protein_coding,GPATCH3
369,chr1,26900238,26946871,+,ENSG00000090273.14,protein_coding,NUDC
370,chr1,26911489,26913975,-,ENSG00000131910.5,protein_coding,NR0B2
371,chr1,26949562,26960468,-,ENSG00000175707.10,protein_coding,KDF1
372,chr1,26993692,27000886,+,ENSG00000253368.4,protein_coding,TRNP1
373,chr1,27005020,27012850,-,ENSG00000158246.8,protein_coding,TENT5B
374,chr1,27098809,27166981,-,ENSG00000090020.11,protein_coding,SLC9A1
375,chr1,27234632,27308636,+,ENSG00000142784.16,protein_coding,WDTC1
376,chr1,27322145,27336400,+,ENSG00000186501.15,protein_coding,TMEM222
377,chr1,27342020,27353937,+,ENSG00000142765.18,protein_coding,SYTL1
378,chr1,27355184,27366961,-,ENSG00000142733.18,protein_coding,MAP3K6
379,chr1,27369110,27374824,-,ENSG00000142748.14,protein_coding,FCN3
380,chr1,27379176,27383333,-,ENSG00000174950.11,protein_coding,CD164L2
381,chr1,27392622,27395814,+,ENSG00000181773.7,protein_coding,GPR3
382,chr1,27404230,27490167,-,ENSG00000158195.11,protein_coding,WASF2
383,chr1,27534035,27604431,-,ENSG00000126705.15,protein_coding,AHDC1
384,chr1,27612064,27635185,-,ENSG00000000938.13,protein_coding,FGR
385,chr1,27666064,27672212,-,ENSG00000126709.16,protein_coding,IFI6
386,chr1,27725961,27763116,+,ENSG00000009780.16,protein_coding,FAM76A
387,chr1,27773219,27824443,+,ENSG00000117758.14,protein_coding,STX12
388,chr1,27830782,27851676,+,ENSG00000117751.18,protein_coding,PPP1R8
389,chr1,27872543,27886685,+,ENSG00000130775.16,protein_coding,THEMIS2
390,chr1,27891524,27914746,-,ENSG00000117748.10,protein_coding,RPA2
391,chr1,27935000,27959157,+,ENSG00000130768.15,protein_coding,SMPDL3B
392,chr1,27959588,27968093,+,ENSG00000158156.9,protein_coding,XKR8
393,chr1,27970344,28088637,-,ENSG00000158161.16,protein_coding,EYA3
394,chr1,28147166,28193936,-,ENSG00000169403.12,protein_coding,PTAFR
395,chr1,28199456,28233029,-,ENSG00000126698.11,protein_coding,DNAJC8
396,chr1,28236109,28246906,+,ENSG00000130770.18,protein_coding,ATP5IF1
397,chr1,28259518,28282491,+,ENSG00000130766.5,protein_coding,SESN2
398,chr1,28329002,28335965,+,ENSG00000130772.14,protein_coding,MED18
399,chr1,28369582,28500364,+,ENSG00000204138.13,protein_coding,PHACTR4
400,chr1,28505943,28539300,+,ENSG00000180198.17,protein_coding,RCC1
401,chr1,28553085,28578545,+,ENSG00000180098.9,protein_coding,TRNAU1AP
402,chr1,28587829,28648291,-,ENSG00000120656.14,protein_coding,TAF12
403,chr1,28592200,28595449,+,ENSG00000188060.8,protein_coding,RAB42
404,chr1,28668778,28719353,+,ENSG00000162419.13,protein_coding,GMEB1
405,chr1,28736621,28769775,+,ENSG00000198492.16,protein_coding,YTHDF2
406,chr1,28812170,28871267,+,ENSG00000116329.12,protein_coding,OPRD1
407,chr1,28887091,29120046,+,ENSG00000159023.23,protein_coding,EPB41
408,chr1,29119429,29123903,-,ENSG00000253304.2,protein_coding,TMEM200B
409,chr1,29147743,29181900,-,ENSG00000116350.18,protein_coding,SRSF4
410,chr1,29192657,29230942,-,ENSG00000116353.16,protein_coding,MECR
411,chr1,29236516,29326813,+,ENSG00000060656.20,protein_coding,PTPRU
412,chr1,30576655,30576825,-,ENSG00000289710.1,protein_coding,ENSG00000289710
413,chr1,30711277,30723585,-,ENSG00000162510.6,protein_coding,MATN1
414,chr1,30732469,30757774,-,ENSG00000162511.8,protein_coding,LAPTM5
415,chr1,30869466,30908758,-,ENSG00000162512.16,protein_coding,SDC3
416,chr1,30931506,31065991,-,ENSG00000134644.16,protein_coding,PUM1
417,chr1,31179745,31239887,-,ENSG00000084628.10,protein_coding,NKAIN1
418,chr1,31259568,31296788,-,ENSG00000060688.13,protein_coding,SNRNP40
419,chr1,31296982,31364953,+,ENSG00000121766.16,protein_coding,ZCCHC17
420,chr1,31365253,31376850,-,ENSG00000121769.8,protein_coding,FABP3
421,chr1,31409565,31434680,+,ENSG00000168528.12,protein_coding,SERINC2
422,chr1,31576485,31587686,+,ENSG00000142910.16,protein_coding,TINAGL1
423,chr1,31617686,31632518,+,ENSG00000121764.12,protein_coding,HCRTR1
424,chr1,31629866,31644896,-,ENSG00000162517.13,protein_coding,PEF1
425,chr1,31652263,31704319,-,ENSG00000084636.18,protein_coding,COL16A1
426,chr1,31727117,31764893,-,ENSG00000121753.13,protein_coding,ADGRB2
427,chr1,31790422,31816022,-,ENSG00000134668.13,protein_coding,SPOCD1
428,chr1,31906421,31944856,-,ENSG00000184007.22,protein_coding,PTP4A2
429,chr1,31919563,31919628,-,ENSG00000288678.1,protein_coding,ENSG00000288678
430,chr1,32013868,32060850,+,ENSG00000121774.18,protein_coding,KHDRBS1
431,chr1,32072031,32102866,+,ENSG00000121775.18,protein_coding,TMEM39B
432,chr1,32108056,32176563,+,ENSG00000025800.14,protein_coding,KPNA6
433,chr1,32179675,32198285,+,ENSG00000084652.16,protein_coding,TXLNA
434,chr1,32200595,32205453,+,ENSG00000160050.16,protein_coding,CCDC28B
435,chr1,32205671,32208682,+,ENSG00000160051.12,protein_coding,IQCC
436,chr1,32209089,32216192,+,ENSG00000222046.3,protein_coding,DCDC2B
437,chr1,32214472,32222359,-,ENSG00000160055.20,protein_coding,TMEM234
438,chr1,32221077,32245397,+,ENSG00000084623.12,protein_coding,EIF3I
439,chr1,32247222,32248856,+,ENSG00000183615.6,protein_coding,FAM167B
440,chr1,32251244,32286165,+,ENSG00000182866.18,protein_coding,LCK
441,chr1,32292083,32333635,+,ENSG00000116478.12,protein_coding,HDAC1
442,chr1,32333839,32336233,-,ENSG00000175130.7,protein_coding,MARCKSL1
443,chr1,32351521,32364312,+,ENSG00000162526.7,protein_coding,TSSK3
444,chr1,32361270,32364278,-,ENSG00000225828.2,protein_coding,FAM229A
445,chr1,32364633,32394731,-,ENSG00000160058.19,protein_coding,BSDC1
446,chr1,32465057,32600792,+,ENSG00000254553.1,protein_coding,ENSG00000254553
447,chr1,32465072,32496686,+,ENSG00000273274.2,protein_coding,ZBTB8B
448,chr1,32539427,32605941,+,ENSG00000160062.15,protein_coding,ZBTB8A
449,chr1,32600172,32650903,-,ENSG00000176261.16,protein_coding,ZBTB8OS
450,chr1,32651142,32686211,+,ENSG00000162521.19,protein_coding,RBBP4
451,chr1,32679906,32703596,-,ENSG00000162520.15,protein_coding,SYNC
452,chr1,32741830,32774970,+,ENSG00000162522.11,protein_coding,KIAA1522
453,chr1,32775237,32818031,-,ENSG00000134684.13,protein_coding,YARS1
454,chr1,32816767,32858875,+,ENSG00000116497.18,protein_coding,S100PBP
455,chr1,32862268,32872482,-,ENSG00000160097.20,protein_coding,FNDC5
456,chr1,32885994,32898441,+,ENSG00000121905.10,protein_coding,HPCA
457,chr1,32894594,32901438,-,ENSG00000121900.19,protein_coding,TMEM54
458,chr1,32936445,32964809,-,ENSG00000116514.17,protein_coding,RNF19B
459,chr1,33007986,33080996,-,ENSG00000004455.18,protein_coding,AK2
460,chr1,33081104,33123492,+,ENSG00000142920.17,protein_coding,AZIN2
461,chr1,33145399,33182059,-,ENSG00000116525.14,protein_coding,TRIM62
462,chr1,33256492,33300719,+,ENSG00000160094.15,protein_coding,ZNF362
463,chr1,33306766,33321098,-,ENSG00000184389.9,protein_coding,A3GALT2
464,chr1,33323623,33431095,-,ENSG00000134686.21,protein_coding,PHC2
465,chr1,33472645,33501643,+,ENSG00000121903.15,protein_coding,ZSCAN20
466,chr1,33513998,34165842,-,ENSG00000121904.19,protein_coding,CSMD2
467,chr1,33860475,33864791,+,ENSG00000176256.11,protein_coding,HMGB4
468,chr1,34166883,34219131,+,ENSG00000142698.15,protein_coding,C1orf94
469,chr1,34712737,34859755,-,ENSG00000163866.9,protein_coding,SMIM12
470,chr1,34755047,34758512,+,ENSG00000189280.3,protein_coding,GJB5
471,chr1,34759740,34762327,+,ENSG00000189433.7,protein_coding,GJB4
472,chr1,34781214,34786369,+,ENSG00000188910.8,protein_coding,GJB3
473,chr1,34792999,34795747,+,ENSG00000187513.9,protein_coding,GJA4
474,chr1,34865436,34929650,-,ENSG00000116544.12,protein_coding,DLGAP3
475,chr1,34974356,34985313,-,ENSG00000284773.1,protein_coding,ENSG00000284773
476,chr1,34981380,34985347,-,ENSG00000243749.2,protein_coding,TMEM35B
477,chr1,34981533,35031741,-,ENSG00000271741.1,protein_coding,ENSG00000271741
478,chr1,34986165,35031945,-,ENSG00000163867.17,protein_coding,ZMYM6
479,chr1,35032172,35115859,+,ENSG00000197056.11,protein_coding,ZMYM1
480,chr1,35176378,35193446,-,ENSG00000116560.12,protein_coding,SFPQ
481,chr1,35268709,35422058,+,ENSG00000146463.12,protein_coding,ZMYM4
482,chr1,35393883,35557950,-,ENSG00000142687.19,protein_coding,KIAA0319L
483,chr1,35557473,35567274,+,ENSG00000020129.16,protein_coding,NCDN
484,chr1,35573314,35595328,+,ENSG00000116819.9,protein_coding,TFAP2E
485,chr1,35599541,35641526,-,ENSG00000126067.12,protein_coding,PSMB2
486,chr1,35713877,35718894,-,ENSG00000142686.8,protein_coding,C1orf216
487,chr1,35720218,35769978,-,ENSG00000092853.14,protein_coding,CLSPN
488,chr1,35808016,35857890,+,ENSG00000134698.11,protein_coding,AGO4
489,chr1,35869808,35930532,+,ENSG00000092847.14,protein_coding,AGO1
490,chr1,35930718,36072500,+,ENSG00000126070.20,protein_coding,AGO3
491,chr1,36084094,36088275,+,ENSG00000092850.12,protein_coding,TEKT2
492,chr1,36088892,36093932,+,ENSG00000116863.11,protein_coding,ADPRS
493,chr1,36095239,36125222,-,ENSG00000171812.13,protein_coding,COL8A2
494,chr1,36136570,36156053,-,ENSG00000054116.12,protein_coding,TRAPPC3
495,chr1,36155579,36180849,+,ENSG00000116871.16,protein_coding,MAP7D1
496,chr1,36224432,36305357,+,ENSG00000054118.15,protein_coding,THRAP3
497,chr1,36306368,36329340,+,ENSG00000214193.11,protein_coding,SH3D21
498,chr1,36322030,36324154,-,ENSG00000142694.7,protein_coding,EVA1B
499,chr1,36339624,36385924,-,ENSG00000196182.11,protein_coding,STK40
500,chr1,36391238,36397908,-,ENSG00000181817.6,protein_coding,LSM10
501,chr1,36415827,36450451,-,ENSG00000116885.18,protein_coding,OSCP1
502,chr1,36455718,36464384,-,ENSG00000116898.12,protein_coding,MRPS15
503,chr1,36466043,36483278,-,ENSG00000119535.19,protein_coding,CSF3R
504,chr1,36795527,37034515,-,ENSG00000163873.10,protein_coding,GRIK3
505,chr1,37474580,37484377,+,ENSG00000163874.11,protein_coding,ZC3H12A
506,chr1,37489993,37514766,-,ENSG00000163875.16,protein_coding,MEAF6
507,chr1,37534449,37554293,-,ENSG00000163877.11,protein_coding,SNIP1
508,chr1,37556919,37566857,+,ENSG00000163879.11,protein_coding,DNALI1
509,chr1,37566816,37595937,-,ENSG00000134697.13,protein_coding,GNL2
510,chr1,37611350,37634892,-,ENSG00000169218.14,protein_coding,RSPO1
511,chr1,37681570,37692249,-,ENSG00000116922.15,protein_coding,C1orf109
512,chr1,37692481,37709719,+,ENSG00000134690.11,protein_coding,CDCA8
513,chr1,37713880,37765133,-,ENSG00000183317.17,protein_coding,EPHA10
514,chr1,37793847,37801137,+,ENSG00000185090.15,protein_coding,MANEAL
515,chr1,37802945,37808208,-,ENSG00000196449.4,protein_coding,YRDC
516,chr1,37806979,37809454,+,ENSG00000197982.14,protein_coding,C1orf122
517,chr1,37809574,37859592,-,ENSG00000188786.10,protein_coding,MTF1
518,chr1,37860697,37947057,-,ENSG00000204084.13,protein_coding,INPP5B
519,chr1,37956975,37990075,-,ENSG00000183431.12,protein_coding,SF3A3
520,chr1,37996770,38005606,-,ENSG00000183386.10,protein_coding,FHL3
521,chr1,38009258,38024820,+,ENSG00000183520.12,protein_coding,UTP11
522,chr1,38043829,38046793,-,ENSG00000185668.8,protein_coding,POU3F1
523,chr1,38838198,38859772,-,ENSG00000116954.8,protein_coding,RRAGC
524,chr1,38862493,38873368,-,ENSG00000214114.9,protein_coding,MYCBP
525,chr1,38864501,38881617,-,ENSG00000274944.4,protein_coding,ENSG00000274944
526,chr1,38874069,38881587,-,ENSG00000131233.10,protein_coding,GJA9
527,chr1,38885807,38941830,-,ENSG00000158315.11,protein_coding,RHBDL2
528,chr1,38991276,39006059,+,ENSG00000174574.16,protein_coding,AKIRIN1
529,chr1,39026318,39034636,+,ENSG00000168653.11,protein_coding,NDUFS5
530,chr1,39081316,39487177,+,ENSG00000127603.32,protein_coding,MACF1
531,chr1,39491636,39529869,+,ENSG00000183682.8,protein_coding,BMP8A
532,chr1,39560709,39576790,-,ENSG00000090621.15,protein_coding,PABPC4
533,chr1,39623435,39639643,-,ENSG00000163909.8,protein_coding,HEYL
534,chr1,39651229,39672107,-,ENSG00000116981.4,protein_coding,NT5C1A
535,chr1,39678648,39691485,-,ENSG00000116983.13,protein_coding,HPCAL4
536,chr1,39692182,39763914,+,ENSG00000084072.17,protein_coding,PPIE
537,chr1,39757182,39788865,-,ENSG00000116985.12,protein_coding,BMP8B
538,chr1,39769523,39771348,-,ENSG00000198754.5,protein_coding,OXCT2
539,chr1,39838110,39883511,-,ENSG00000043514.17,protein_coding,TRIT1
540,chr1,39895426,39902256,-,ENSG00000116990.11,protein_coding,MYCL
541,chr1,39955112,39969968,+,ENSG00000168389.18,protein_coding,MFSD2A
542,chr1,40040233,40072649,+,ENSG00000131236.18,protein_coding,CAP1
543,chr1,40072710,40097260,-,ENSG00000131238.18,protein_coding,PPT1
544,chr1,40161387,40240921,+,ENSG00000117000.9,protein_coding,RLF
545,chr1,40245947,40251684,+,ENSG00000188800.6,protein_coding,TMCO2
546,chr1,40258041,40294180,+,ENSG00000084073.10,protein_coding,ZMPSTE24
547,chr1,40300489,40317813,-,ENSG00000049089.15,protein_coding,COL9A2
548,chr1,40344850,40423326,+,ENSG00000084070.12,protein_coding,SMAP2
549,chr1,40450102,40463718,+,ENSG00000187801.15,protein_coding,ZFP69B
550,chr1,40477290,40496343,+,ENSG00000187815.10,protein_coding,ZFP69
551,chr1,40508741,40516038,+,ENSG00000164002.12,protein_coding,EXO5
552,chr1,40531573,40548167,+,ENSG00000117010.17,protein_coding,ZNF684
553,chr1,40620680,40665682,-,ENSG00000117016.10,protein_coding,RIMS3
554,chr1,40691648,40771603,+,ENSG00000066136.21,protein_coding,NFYC
555,chr1,40783787,40840452,+,ENSG00000117013.17,protein_coding,KCNQ4
556,chr1,40861054,40862363,-,ENSG00000179862.7,protein_coding,CITED4
557,chr1,40979300,41012565,+,ENSG00000171793.17,protein_coding,CTPS1
558,chr1,41015589,41023237,-,ENSG00000171790.16,protein_coding,SLFNL1
559,chr1,41027202,41242306,-,ENSG00000010803.17,protein_coding,SCMH1
560,chr1,41361922,41383590,+,ENSG00000204060.8,protein_coding,FOXO6
561,chr1,41478775,41484683,-,ENSG00000127129.10,protein_coding,EDN2
562,chr1,41506365,42035925,-,ENSG00000127124.16,protein_coding,HIVEP3
563,chr1,41585306,41628816,-,ENSG00000284895.1,protein_coding,ENSG00000284895
564,chr1,42153410,42155820,+,ENSG00000044012.4,protein_coding,GUCA2B
565,chr1,42162690,42164745,-,ENSG00000197273.4,protein_coding,GUCA2A
566,chr1,42176539,42335877,-,ENSG00000198815.9,protein_coding,FOXJ3
567,chr1,42380792,42424232,+,ENSG00000177181.15,protein_coding,RIMKLA
568,chr1,42430329,42456253,-,ENSG00000066185.13,protein_coding,ZMYND12
569,chr1,42456117,42473385,+,ENSG00000127125.9,protein_coding,PPCS
570,chr1,42463221,42657190,+,ENSG00000186409.19,protein_coding,CCDC30
571,chr1,42658335,42676758,+,ENSG00000171960.12,protein_coding,PPIH
572,chr1,42682418,42703805,+,ENSG00000065978.19,protein_coding,YBX1
573,chr1,42733093,42740254,-,ENSG00000164007.11,protein_coding,CLDN19
574,chr1,42746335,42767084,-,ENSG00000117385.16,protein_coding,P3H1
575,chr1,42767245,42779491,+,ENSG00000164008.17,protein_coding,C1orf50
576,chr1,42767292,42794493,+,ENSG00000283580.4,protein_coding,ENSG00000283580
577,chr1,42784991,42816619,+,ENSG00000274386.6,protein_coding,TMEM269
578,chr1,42807052,42817397,-,ENSG00000177868.12,protein_coding,SVBP
579,chr1,42817122,42844991,+,ENSG00000164010.15,protein_coding,ERMAP
580,chr1,42846573,42852477,+,ENSG00000164011.18,protein_coding,ZNF691
581,chr1,42925353,42958893,-,ENSG00000117394.24,protein_coding,SLC2A1
582,chr1,43145153,43156396,+,ENSG00000186973.11,protein_coding,FAM183A
583,chr1,43164175,43270936,-,ENSG00000117395.13,protein_coding,EBNA1BP2
584,chr1,43172330,43254358,+,ENSG00000243710.8,protein_coding,CFAP57
585,chr1,43269983,43274002,+,ENSG00000179178.11,protein_coding,TMEM125
586,chr1,43281877,43285617,-,ENSG00000253313.6,protein_coding,C1orf210
587,chr1,43300982,43323108,+,ENSG00000066056.14,protein_coding,TIE1
588,chr1,43337818,43354466,+,ENSG00000117400.18,protein_coding,MPL
589,chr1,43358981,43363203,+,ENSG00000117399.14,protein_coding,CDC20
590,chr1,43363398,43368074,-,ENSG00000066322.15,protein_coding,ELOVL1
591,chr1,43383917,43389808,-,ENSG00000159479.17,protein_coding,MED8
592,chr1,43389882,43454247,+,ENSG00000198198.17,protein_coding,SZT2
593,chr1,43450989,43453989,-,ENSG00000178922.18,protein_coding,HYI
594,chr1,43525187,43623666,+,ENSG00000142949.17,protein_coding,PTPRF
595,chr1,43650149,43705518,+,ENSG00000066135.13,protein_coding,KDM4A
596,chr1,43650149,43931014,+,ENSG00000284989.1,protein_coding,ENSG00000284989
597,chr1,43705824,43931165,+,ENSG00000126091.21,protein_coding,ST3GAL3
598,chr1,43933320,43937240,+,ENSG00000117407.17,protein_coding,ARTN
599,chr1,43946950,43968022,+,ENSG00000117408.11,protein_coding,IPO13
600,chr1,43970000,43973369,+,ENSG00000132768.14,protein_coding,DPH2
601,chr1,43974487,43978295,+,ENSG00000117410.14,protein_coding,ATP6V0B
602,chr1,43978943,43991170,+,ENSG00000117411.18,protein_coding,B4GALT2
603,chr1,43991359,43996528,+,ENSG00000159214.13,protein_coding,CCDC24
604,chr1,43991500,44031467,-,ENSG00000196517.13,protein_coding,SLC6A9
605,chr1,44118821,44135140,+,ENSG00000171872.5,protein_coding,KLF17
606,chr1,44137821,44141631,-,ENSG00000283039.1,protein_coding,KLF18
607,chr1,44213455,44220681,+,ENSG00000178028.14,protein_coding,DMAP1
608,chr1,44221070,44355260,-,ENSG00000117419.16,protein_coding,ERI3
609,chr1,44405194,44651724,+,ENSG00000187147.18,protein_coding,RNF220
610,chr1,44635238,44674481,-,ENSG00000126106.14,protein_coding,TMEM53
611,chr1,44674692,44725591,+,ENSG00000198520.12,protein_coding,ARMH1
612,chr1,44739818,44767767,+,ENSG00000142945.13,protein_coding,KIF2C
613,chr1,44775251,44778779,+,ENSG00000142937.12,protein_coding,RPS8
614,chr1,44783585,44788170,-,ENSG00000142959.5,protein_coding,BEST4
615,chr1,44800377,44805990,+,ENSG00000173846.13,protein_coding,PLK3
616,chr1,44805893,44807351,-,ENSG00000188396.4,protein_coding,DYNLT4
617,chr1,44808523,44815585,+,ENSG00000222009.9,protein_coding,BTBD19
618,chr1,44819844,44843253,-,ENSG00000117425.14,protein_coding,PTCH2
619,chr1,44850522,44986722,-,ENSG00000070785.17,protein_coding,EIF2B3
620,chr1,45002540,45011324,-,ENSG00000126107.15,protein_coding,HECTD3
621,chr1,45010950,45015575,+,ENSG00000126088.14,protein_coding,UROD
622,chr1,45016399,45306209,-,ENSG00000162415.7,protein_coding,ZSWIM5
623,chr1,45326895,45328710,+,ENSG00000186603.7,protein_coding,HPDL
624,chr1,45329163,45340893,-,ENSG00000132781.20,protein_coding,MUTYH
625,chr1,45329262,45491155,-,ENSG00000288208.1,protein_coding,ENSG00000288208
626,chr1,45340052,45343973,+,ENSG00000132773.12,protein_coding,TOE1
627,chr1,45343883,45491163,-,ENSG00000070759.17,protein_coding,TESK2
628,chr1,45493866,45500079,-,ENSG00000280670.3,protein_coding,CCDC163
629,chr1,45500300,45513382,+,ENSG00000132763.15,protein_coding,MMACHC
630,chr1,45510914,45542732,-,ENSG00000117450.15,protein_coding,PRDX1
631,chr1,45550543,45570049,+,ENSG00000117448.14,protein_coding,AKR1A1
632,chr1,45583846,45618904,+,ENSG00000132780.17,protein_coding,NASP
633,chr1,45620044,45624057,-,ENSG00000159588.15,protein_coding,CCDC17
634,chr1,45627304,45688113,-,ENSG00000159592.11,protein_coding,GPBP1L1
635,chr1,45688181,45694436,+,ENSG00000159596.7,protein_coding,TMEM69
636,chr1,45694324,45750653,-,ENSG00000197429.11,protein_coding,IPP
637,chr1,45786987,46036122,+,ENSG00000086015.23,protein_coding,MAST2
638,chr1,46040140,46133036,-,ENSG00000117461.15,protein_coding,PIK3R3
639,chr1,46043661,46176488,-,ENSG00000278139.1,protein_coding,P3R3URF-PIK3R3
640,chr1,46175073,46185962,+,ENSG00000117472.10,protein_coding,TSPAN1
641,chr1,46175486,46176488,-,ENSG00000250719.2,protein_coding,P3R3URF
642,chr1,46188683,46220305,-,ENSG00000085998.15,protein_coding,POMGNT1
643,chr1,46203334,46221256,+,ENSG00000171357.6,protein_coding,LURAP1
644,chr1,46246461,46278480,+,ENSG00000085999.13,protein_coding,RAD54L
645,chr1,46261196,46303616,-,ENSG00000132128.18,protein_coding,LRRC41
646,chr1,46303698,46316776,+,ENSG00000173660.12,protein_coding,UQCRH
647,chr1,46340789,46365152,+,ENSG00000117481.11,protein_coding,NSUN4
648,chr1,46394317,46413848,+,ENSG00000117480.16,protein_coding,FAAH
649,chr1,46489836,46516216,+,ENSG00000197587.11,protein_coding,DMBX1
650,chr1,46532166,46543969,-,ENSG00000282881.3,protein_coding,TMEM275
651,chr1,46545641,46551647,-,ENSG00000162456.10,protein_coding,KNCN
